id,path,label
60,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1052.jpg,1
61,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1053.jpg,1
62,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1054.jpg,1
63,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1055.jpg,1
64,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1056.jpg,1
65,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1057.jpg,1
66,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1058.jpg,1
67,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1059.jpg,1
68,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img106.jpg,1
69,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1060.jpg,1
70,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1061.jpg,1
71,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1062.jpg,1
72,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1063.jpg,1
73,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1064.jpg,1
74,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1065.jpg,1
75,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1066.jpg,1
76,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1067.jpg,1
77,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1068.jpg,1
78,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1069.jpg,1
79,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img107.jpg,1
80,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1070.jpg,1
81,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1071.jpg,1
82,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1072.jpg,1
83,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1073.jpg,1
84,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1074.jpg,1
85,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1075.jpg,1
86,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1076.jpg,1
87,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1077.jpg,1
88,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1078.jpg,1
89,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1079.jpg,1
90,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img108.jpg,1
91,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1080.jpg,1
92,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1081.jpg,1
93,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1082.jpg,1
94,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1083.jpg,1
95,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1084.jpg,1
96,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1085.jpg,1
97,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1086.jpg,1
98,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1087.jpg,1
99,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1088.jpg,1
100,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1089.jpg,1
101,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img109.jpg,1
102,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1090.jpg,1
103,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1091.jpg,1
104,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1092.jpg,1
105,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1093.jpg,1
106,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1094.jpg,1
107,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1095.jpg,1
108,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1096.jpg,1
109,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1097.jpg,1
110,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1098.jpg,1
111,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1099.jpg,1
112,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img11.jpg,1
113,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img110.jpg,1
114,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1100.jpg,1
115,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1101.jpg,1
116,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1102.jpg,1
117,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1103.jpg,1
118,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1104.jpg,1
119,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1105.jpg,1
120,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1106.jpg,1
121,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1107.jpg,1
122,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1108.jpg,1
123,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1109.jpg,1
124,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img111.jpg,1
125,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1110.jpg,1
126,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1111.jpg,1
127,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1112.jpg,1
128,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1113.jpg,1
129,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1114.jpg,1
130,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1115.jpg,1
131,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1116.jpg,1
132,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1117.jpg,1
133,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1118.jpg,1
134,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1119.jpg,1
135,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img112.jpg,1
136,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1120.jpg,1
137,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1121.jpg,1
138,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1122.jpg,1
139,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1123.jpg,1
140,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1124.jpg,1
141,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1125.jpg,1
142,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1126.jpg,1
143,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1127.jpg,1
144,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1128.jpg,1
145,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1129.jpg,1
146,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img113.jpg,1
147,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1130.jpg,1
148,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1131.jpg,1
149,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1132.jpg,1
150,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1133.jpg,1
151,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1134.jpg,1
152,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1135.jpg,1
153,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1136.jpg,1
154,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1137.jpg,1
155,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1138.jpg,1
156,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1139.jpg,1
157,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img114.jpg,1
158,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1140.jpg,1
159,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1141.jpg,1
160,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1142.jpg,1
161,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1143.jpg,1
162,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1144.jpg,1
163,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1145.jpg,1
164,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1146.jpg,1
165,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1147.jpg,1
166,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1148.jpg,1
167,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1149.jpg,1
168,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img115.jpg,1
169,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1150.jpg,1
170,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1151.jpg,1
171,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1152.jpg,1
172,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1153.jpg,1
173,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1154.jpg,1
174,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1155.jpg,1
175,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1156.jpg,1
176,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1157.jpg,1
177,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1158.jpg,1
178,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1159.jpg,1
179,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img116.jpg,1
180,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1160.jpg,1
181,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1161.jpg,1
182,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1162.jpg,1
183,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1163.jpg,1
184,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1164.jpg,1
185,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1165.jpg,1
186,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1166.jpg,1
187,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1167.jpg,1
188,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1168.jpg,1
189,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1169.jpg,1
190,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img117.jpg,1
191,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1170.jpg,1
192,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1171.jpg,1
193,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1172.jpg,1
194,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1173.jpg,1
195,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1174.jpg,1
196,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1175.jpg,1
197,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1176.jpg,1
198,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1177.jpg,1
199,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1178.jpg,1
200,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1179.jpg,1
201,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img118.jpg,1
202,C:\Users\Irfan\Documents\Python\FYPSkinMeasure\Dataset [Clean]\grayscaled_cropped_wrinkles\g_img1180.jpg,1
